source,destination,timestamp,reporter,value
unknown,frontend,1739769220,destination,49196037
checkoutservice,cartservice,1739769280,destination,639959
checkoutservice,currencyservice,1739769280,destination,1120916
checkoutservice,emailservice,1739769280,destination,558887
checkoutservice,paymentservice,1739769280,destination,559328
checkoutservice,productcatalogservice,1739769280,destination,566057
checkoutservice,shippingservice,1739769280,destination,1119024
frontend,adservice,1739769280,destination,3302251
frontend,cartservice,1739769280,destination,4783240
frontend,checkoutservice,1739769280,destination,4476374
frontend,currencyservice,1739769280,destination,43889756
frontend,productcatalogservice,1739769280,destination,70455990
frontend,recommendationservice,1739769280,destination,5175300
frontend,shippingservice,1739769280,destination,2383975
recommendationservice,productcatalogservice,1739769280,destination,5174965
unknown,frontend,1739769280,destination,49209509
checkoutservice,cartservice,1739769340,destination,639959
checkoutservice,currencyservice,1739769340,destination,1120916
checkoutservice,emailservice,1739769340,destination,558887
checkoutservice,paymentservice,1739769340,destination,559328
checkoutservice,productcatalogservice,1739769340,destination,566057
checkoutservice,shippingservice,1739769340,destination,1119024
frontend,adservice,1739769340,destination,3302251
frontend,cartservice,1739769340,destination,4783240
frontend,checkoutservice,1739769340,destination,4477555
frontend,currencyservice,1739769340,destination,43896067
frontend,productcatalogservice,1739769340,destination,70466676
frontend,recommendationservice,1739769340,destination,5175300
frontend,shippingservice,1739769340,destination,2383975
recommendationservice,productcatalogservice,1739769340,destination,5174965
unknown,frontend,1739769340,destination,49221388
checkoutservice,cartservice,1739769400,destination,639959
checkoutservice,currencyservice,1739769400,destination,1120916
checkoutservice,emailservice,1739769400,destination,558887
checkoutservice,paymentservice,1739769400,destination,559328
checkoutservice,productcatalogservice,1739769400,destination,566057
checkoutservice,shippingservice,1739769400,destination,1119024
frontend,adservice,1739769400,destination,3302251
frontend,cartservice,1739769400,destination,4783240
frontend,checkoutservice,1739769400,destination,4478779
frontend,currencyservice,1739769400,destination,43901837
frontend,productcatalogservice,1739769400,destination,70477524
frontend,recommendationservice,1739769400,destination,5175300
frontend,shippingservice,1739769400,destination,2383975
recommendationservice,productcatalogservice,1739769400,destination,5174965
unknown,frontend,1739769400,destination,49233683
checkoutservice,cartservice,1739769460,destination,640063
checkoutservice,currencyservice,1739769460,destination,1120916
checkoutservice,emailservice,1739769460,destination,558887
checkoutservice,paymentservice,1739769460,destination,559328
checkoutservice,productcatalogservice,1739769460,destination,566057
checkoutservice,shippingservice,1739769460,destination,1119024
frontend,adservice,1739769460,destination,3302251
frontend,cartservice,1739769460,destination,4784121
frontend,checkoutservice,1739769460,destination,4479903
frontend,currencyservice,1739769460,destination,43908029
frontend,productcatalogservice,1739769460,destination,70487508
frontend,recommendationservice,1739769460,destination,5175300
frontend,shippingservice,1739769460,destination,2383975
recommendationservice,productcatalogservice,1739769460,destination,5174965
unknown,frontend,1739769460,destination,49244636
checkoutservice,cartservice,1739769520,destination,640063
checkoutservice,currencyservice,1739769520,destination,1120916
checkoutservice,emailservice,1739769520,destination,558887
checkoutservice,paymentservice,1739769520,destination,559328
checkoutservice,productcatalogservice,1739769520,destination,566057
checkoutservice,shippingservice,1739769520,destination,1119024
frontend,adservice,1739769520,destination,3302251
frontend,cartservice,1739769520,destination,4784121
frontend,checkoutservice,1739769520,destination,4481184
frontend,currencyservice,1739769520,destination,43914589
frontend,productcatalogservice,1739769520,destination,70498913
frontend,recommendationservice,1739769520,destination,5175300
frontend,shippingservice,1739769520,destination,2383975
recommendationservice,productcatalogservice,1739769520,destination,5174965
unknown,frontend,1739769520,destination,49257363
checkoutservice,cartservice,1739769580,destination,640063
checkoutservice,currencyservice,1739769580,destination,1120916
checkoutservice,emailservice,1739769580,destination,558887
checkoutservice,paymentservice,1739769580,destination,559328
checkoutservice,productcatalogservice,1739769580,destination,566057
checkoutservice,shippingservice,1739769580,destination,1119024
frontend,adservice,1739769580,destination,3302251
frontend,cartservice,1739769580,destination,4784121
frontend,checkoutservice,1739769580,destination,4482370
frontend,currencyservice,1739769580,destination,43920316
frontend,productcatalogservice,1739769580,destination,70509447
frontend,recommendationservice,1739769580,destination,5175300
frontend,shippingservice,1739769580,destination,2383975
recommendationservice,productcatalogservice,1739769580,destination,5174965
unknown,frontend,1739769580,destination,49269105
checkoutservice,cartservice,1739769640,destination,640063
checkoutservice,currencyservice,1739769640,destination,1120916
checkoutservice,emailservice,1739769640,destination,558887
checkoutservice,paymentservice,1739769640,destination,559328
checkoutservice,productcatalogservice,1739769640,destination,566057
checkoutservice,shippingservice,1739769640,destination,1119024
frontend,adservice,1739769640,destination,3302251
frontend,cartservice,1739769640,destination,4784121
frontend,checkoutservice,1739769640,destination,4483632
frontend,currencyservice,1739769640,destination,43927074
frontend,productcatalogservice,1739769640,destination,70520729
frontend,recommendationservice,1739769640,destination,5175300
frontend,shippingservice,1739769640,destination,2383975
recommendationservice,productcatalogservice,1739769640,destination,5174965
unknown,frontend,1739769640,destination,49281719
checkoutservice,cartservice,1739769700,destination,640063
checkoutservice,currencyservice,1739769700,destination,1120916
checkoutservice,emailservice,1739769700,destination,558887
checkoutservice,paymentservice,1739769700,destination,559328
checkoutservice,productcatalogservice,1739769700,destination,566057
checkoutservice,shippingservice,1739769700,destination,1119024
frontend,adservice,1739769700,destination,3302251
frontend,cartservice,1739769700,destination,4784121
frontend,checkoutservice,1739769700,destination,4484860
frontend,currencyservice,1739769700,destination,43933067
frontend,productcatalogservice,1739769700,destination,70531568
frontend,recommendationservice,1739769700,destination,5175300
frontend,shippingservice,1739769700,destination,2383975
recommendationservice,productcatalogservice,1739769700,destination,5174965
unknown,frontend,1739769700,destination,49294494
checkoutservice,cartservice,1739769760,destination,640063
checkoutservice,currencyservice,1739769760,destination,1120983
checkoutservice,emailservice,1739769760,destination,558887
checkoutservice,paymentservice,1739769760,destination,559328
checkoutservice,productcatalogservice,1739769760,destination,566057
checkoutservice,shippingservice,1739769760,destination,1119024
frontend,adservice,1739769760,destination,3302251
frontend,cartservice,1739769760,destination,4784121
frontend,checkoutservice,1739769760,destination,4486119
frontend,currencyservice,1739769760,destination,43940299
frontend,productcatalogservice,1739769760,destination,70543204
frontend,recommendationservice,1739769760,destination,5175300
frontend,shippingservice,1739769760,destination,2383975
recommendationservice,productcatalogservice,1739769760,destination,5174965
unknown,frontend,1739769760,destination,49306692
checkoutservice,cartservice,1739769820,destination,640645
checkoutservice,currencyservice,1739769820,destination,1121223
checkoutservice,emailservice,1739769820,destination,559073
checkoutservice,paymentservice,1739769820,destination,559514
checkoutservice,productcatalogservice,1739769820,destination,566178
checkoutservice,shippingservice,1739769820,destination,1119396
frontend,adservice,1739769820,destination,3303021
frontend,cartservice,1739769820,destination,4787274
frontend,checkoutservice,1739769820,destination,4487114
frontend,currencyservice,1739769820,destination,43948658
frontend,productcatalogservice,1739769820,destination,70558900
frontend,recommendationservice,1739769820,destination,5176594
frontend,shippingservice,1739769820,destination,2384570
recommendationservice,productcatalogservice,1739769820,destination,5176259
unknown,frontend,1739769820,destination,49317202
checkoutservice,cartservice,1739769880,destination,640645
checkoutservice,currencyservice,1739769880,destination,1121223
checkoutservice,emailservice,1739769880,destination,559073
checkoutservice,paymentservice,1739769880,destination,559514
